Log Price,Log Volume,Log Market Cap,Price Range Pct (24h),Volume To Market Cap,Distance From Ath Pct,Distance From Atl Pct,Mc Rank Inv,Profitable (24h)
2.7324175575505043,20.71871292816888,23.027786323357784,0.04175365344467651,0.09935327004885096,-72.66185,9621.93762,0.05263157894736842,0
0.692789116462647,17.637353856177533,22.985238999605176,0.00195740149947347,0.004758203179932836,-5.44932,5.42466,0.05,0
3.566429294357372,19.655386672384427,22.954490898690235,0.0697877289909857,0.03691622107106452,-41.99847,803.10775,0.047619047619047616,1
0.6931471805599453,20.86459057317504,22.918617742371065,0.0020599999999998397,0.1282175087698797,-4.7892,6.10181,0.045454545454545456,1
2.373043556642607,13.293736889127103,22.917760281637527,0.04727646454265168,6.612093941301107e-05,-3.86668,1118.11652,0.043478260869565216,1
8.059737703907947,17.43744077416321,22.904694580829478,0.056681608112636145,0.004222812797486398,-35.79022,3771.25681,0.041666666666666664,1
0.22550316523435704,19.08204060867789,22.82535711670039,0.031575035678564664,0.023675452832461905,-71.01811,53196.00336,0.04,0
8.13930628467728,17.083161842131886,22.813874603911472,0.061146563753452024,0.0032447635424616783,-35.14766,128.20926,0.038461538461538464,1
6.010114549603027,18.936185497496282,22.73782613916746,0.02868177010306735,0.02233409939654346,-24.85797,188409.89178,0.037037037037037035,1
0.6928596392238974,18.749774900787127,22.650212837373278,0.015457888285764249,0.02023304857036153,-3.25252,7.4264,0.03571428571428571,0
11.437512025680354,20.070586804630512,22.61398596471466,0.022612821480562893,0.07859877524022077,-26.22204,61.783,0.034482758620689655,0
4.4435919903320364,20.19662142494899,22.58591121061004,0.029257849666983752,0.09169478356652339,-79.45775,7235.78298,0.03333333333333333,0
2.7549337870010606,20.164449524095602,22.566609744467183,0.06385869565217388,0.09052219389237963,-89.8356,426.03024,0.03225806451612903,1
0.9783261227936076,20.661461056266372,22.550449489408145,0.03012048192771087,0.15122470525436885,-68.81118,357.05035,0.03125,0
0.1320356495583787,19.208343083826126,22.51522615300339,0.04347887693146961,0.03663016954717193,-75.15236,1334.3205,0.030303030303030304,0
5.896274360104233,21.007918026936633,22.508233138539776,0.12633726701224218,0.22305986019231033,-88.56825,2169.21867,0.029411764705882353,1
8.729961893771777e-06,19.261787560746054,22.361367665116948,0.07789232531500577,0.045068122143068906,-89.84972,15515097.85608,0.02857142857142857,0
0.6930876787897501,18.337281667469455,22.191899039912677,0.001806214939577784,0.021181706239002347,-17.99295,13.33951,0.027777777777777776,1
0.1461277246773833,18.682305119384843,22.178781266447693,0.029807301199918645,0.030303982043397303,-52.46349,50.57066,0.02702702702702703,0
